gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff
4511964473,0,16,3,1,5,7,7,1,0,0,196,48,-2164,-2554,18,3,0,7,5,8,0,0,0,214,63,2164,2554
4527036536,1,81,2,0,7,6,9,0,0,0,179,34,-817,-968,16,2,1,6,7,9,0,0,0,209,45,817,968
4506848642,1,21,3,1,6,2,6,1,0,0,234,64,3643,3695,16,0,0,2,6,3,0,0,0,179,52,-3643,-3695
4520661562,1,20,4,1,10,3,8,0,1,0,242,36,3066,2297,20,1,0,3,10,5,0,0,0,203,43,-3066,-2297
4511428245,1,15,6,1,11,9,14,0,0,0,246,35,2241,1219,20,3,0,9,11,9,1,0,0,203,60,-2241,-1219
4520628924,0,16,1,0,5,5,5,0,0,0,208,26,-1933,-1659,12,5,1,5,5,10,1,0,0,212,66,1933,1659
4527454700,1,16,1,0,5,1,7,0,0,0,208,63,1886,2653,15,2,1,1,5,1,1,0,0,219,54,-1886,-2653
4508425453,1,185,2,0,10,12,5,0,0,0,184,52,-287,255,27,3,1,12,10,9,0,0,0,210,36,287,-255
4524145810,1,17,6,1,10,8,12,1,0,0,201,40,-145,-28,21,3,0,8,10,5,0,0,0,219,59,145,28
4512831945,1,15,2,1,10,2,11,0,0,0,220,52,5241,3129,15,2,0,2,10,3,1,1,0,196,51,-5241,-3129
4494314514,0,44,5,1,8,2,7,1,1,0,225,48,2975,2627,18,2,0,2,8,3,0,0,0,211,44,-2975,-2627
4526910124,0,13,1,1,7,6,9,0,0,0,252,37,1419,1036,13,5,0,6,7,7,1,1,0,215,56,-1419,-1036
4513514053,0,14,3,0,4,6,3,1,0,0,206,59,-2286,-926,15,1,1,6,4,6,0,0,0,232,50,2286,926
4521571856,0,17,4,1,5,3,6,1,0,0,257,56,1551,1481,14,2,0,3,5,3,0,0,0,224,52,-1551,-1481
4527448169,0,15,4,1,3,8,5,0,0,0,206,64,-2738,-1759,20,4,0,8,3,10,1,0,0,251,56,2738,1759
4518075539,1,20,3,0,7,8,5,0,1,0,182,58,-1318,-627,17,3,1,8,7,7,0,0,0,237,44,1318,627
4516789805,1,17,2,0,9,4,8,0,1,1,267,52,3538,2904,16,4,1,4,9,4,1,0,0,230,52,-3538,-2904
4513035037,0,26,2,0,3,10,3,0,0,0,203,44,-3217,-1601,12,4,1,10,3,12,1,1,0,223,51,3217,1601
4525587151,1,16,3,1,14,7,11,1,0,0,219,45,4836,2713,15,1,0,7,14,7,0,0,0,165,43,-4836,-2713
4525245077,1,24,4,1,10,7,11,1,1,0,186,58,1489,-192,17,3,0,7,10,7,0,0,0,247,28,-1489,192
4501845720,1,13,5,1,10,4,7,0,0,0,258,48,3311,3166,14,4,0,4,10,5,1,0,0,197,56,-3311,-3166
4525590476,1,19,6,1,8,6,10,1,1,0,236,60,2008,2714,25,6,0,6,8,5,0,0,0,210,42,-2008,-2714
4526831999,1,12,3,0,4,7,3,0,1,1,229,43,-1112,-41,27,4,1,7,4,7,1,0,0,208,56,1112,41
4499960219,1,17,3,1,10,6,13,1,1,1,197,50,3840,3165,21,3,0,6,10,8,0,0,0,204,38,-3840,-3165
4519657611,0,12,1,0,3,12,2,0,0,0,217,60,-5458,-3613,85,0,1,12,3,13,0,1,1,215,52,5458,3613
4525356677,1,52,4,1,5,2,9,0,1,0,206,44,506,-142,17,6,0,2,5,2,1,0,0,229,52,-506,142
4520912575,0,16,2,1,9,9,6,0,0,0,200,43,176,789,15,4,0,9,9,8,0,0,0,221,52,-176,-789
4525980184,1,20,4,0,9,5,13,0,0,0,223,68,2582,2732,16,2,1,5,9,5,1,1,0,202,40,-2582,-2732
4517519722,1,59,2,0,6,5,6,0,0,0,258,46,459,1326,18,4,1,5,6,5,1,0,0,244,44,-459,-1326
4520773672,0,19,3,1,13,4,17,0,0,0,218,40,4947,3211,15,4,0,4,13,2,1,0,0,203,36,-4947,-3211
4520335431,1,18,1,1,8,2,8,1,0,0,237,54,4759,3279,10,1,0,2,8,3,0,1,0,183,44,-4759,-3279
4516294607,0,15,1,0,7,8,7,0,0,0,206,38,-968,-1029,18,2,1,8,7,7,1,1,0,218,43,968,1029
4518078785,1,11,4,0,15,7,16,0,1,0,231,41,4294,2560,12,0,1,7,15,7,1,0,0,216,61,-4294,-2560
4506503377,1,13,4,1,8,9,8,1,0,0,223,72,-95,194,12,3,0,9,8,9,0,0,0,232,52,95,-194
4527581162,0,95,4,1,9,6,8,1,0,1,244,51,3781,1033,17,1,0,6,9,7,0,0,0,201,64,-3781,-1033
4526239133,1,14,4,0,2,6,2,0,0,0,210,56,-1704,-1787,26,4,1,6,2,5,0,0,0,226,64,1704,1787
4517709660,1,21,2,0,8,9,9,0,0,0,213,45,-729,-192,16,6,1,9,8,12,1,0,0,219,43,729,192
4526991608,1,22,3,0,2,5,2,0,0,0,247,57,-274,-192,14,3,1,5,2,7,0,0,0,214,44,274,192
4526004756,1,16,5,0,8,6,7,0,0,0,205,40,277,252,20,6,1,6,8,9,1,0,0,202,52,-277,-252
4521018486,0,18,1,0,7,5,2,0,0,0,186,48,147,582,50,2,1,5,7,9,1,1,0,180,44,-147,-582
4526408967,0,16,2,0,6,9,7,0,0,0,209,56,-1162,-1007,14,3,1,9,6,7,0,1,0,204,56,1162,1007
4515582537,1,57,6,1,10,6,9,0,1,1,218,62,3942,2820,19,2,0,6,10,6,0,0,0,189,29,-3942,-2820
4495697514,1,19,2,1,8,9,15,0,0,0,221,38,-810,-1226,16,3,0,9,8,10,0,0,0,204,59,810,1226
4498200376,1,118,2,1,4,4,4,0,0,0,201,52,-825,-616,20,4,0,4,4,4,0,0,0,210,52,825,616
4516543999,1,15,2,0,4,5,2,0,0,0,228,53,-2472,174,18,3,1,5,4,5,1,0,1,243,49,2472,-174
4499739655,1,16,5,1,6,4,6,0,0,0,281,46,3018,1320,17,4,0,4,6,2,1,0,0,223,58,-3018,-1320
4492581602,0,14,1,1,9,8,11,1,1,0,192,51,-125,-962,16,3,0,8,9,5,0,0,0,211,58,125,962
4525333513,1,17,3,0,6,6,2,0,0,0,218,43,-132,-330,15,5,1,6,6,4,1,1,0,218,64,132,330
4521965103,0,16,5,0,1,2,1,0,1,0,225,44,-2131,-2173,20,3,1,2,1,1,1,0,0,264,64,2131,2173
4526240730,1,16,2,1,10,11,18,1,0,0,205,65,432,1389,20,3,0,11,10,12,0,0,0,186,45,-432,-1389
4506509939,1,15,5,1,7,5,5,1,0,0,251,51,1000,885,19,2,0,5,7,9,0,0,0,220,59,-1000,-885
4520302933,0,48,4,1,7,3,9,1,1,1,221,47,2925,1304,14,2,0,3,7,5,0,0,0,219,52,-2925,-1304
4525341772,0,17,4,0,8,7,9,1,0,0,244,42,-117,815,16,6,1,7,8,13,0,1,0,223,60,117,-815
4518276531,0,17,4,0,1,9,0,0,0,0,216,47,-4145,-3714,20,5,1,9,1,12,1,1,0,232,50,4145,3714
4502871772,1,14,0,1,3,7,1,0,0,0,213,64,-2483,-1356,15,1,0,7,3,10,1,0,0,228,62,2483,1356
4507588254,1,18,2,1,10,0,16,0,0,0,218,44,5224,2715,15,1,0,0,10,0,1,0,0,200,41,-5224,-2715
4510185025,0,14,5,1,3,4,4,0,1,0,229,44,-929,-1819,16,3,0,4,3,4,1,0,0,223,66,929,1819
4515310852,1,13,6,0,4,1,4,0,0,0,245,51,1219,1641,16,3,1,1,4,0,1,0,0,244,62,-1219,-1641
4504951170,1,12,2,0,6,7,6,0,0,0,194,68,533,1451,11,1,1,7,6,10,0,1,0,220,48,-533,-1451
4516335736,1,20,3,1,12,8,11,0,0,0,226,48,1355,1403,16,2,0,8,12,7,1,0,0,196,64,-1355,-1403
4513070256,0,84,3,0,5,12,4,0,0,0,199,54,-3176,-2235,14,2,1,12,5,17,1,0,0,222,50,3176,2235
4516281243,1,16,2,1,13,4,15,0,1,1,207,44,3967,593,16,3,0,4,13,5,0,0,0,212,51,-3967,-593
4526108162,1,18,6,0,6,4,7,0,0,0,252,44,2091,2537,19,3,1,4,6,5,1,0,0,201,37,-2091,-2537
4526634972,0,12,3,1,12,3,15,1,1,1,234,52,5767,3366,15,1,0,3,12,6,0,0,0,183,71,-5767,-3366
4527532742,1,36,6,1,12,6,16,0,0,0,229,27,2974,2777,16,2,0,6,12,11,0,0,0,185,43,-2974,-2777
4525580330,1,12,0,0,5,10,5,0,1,0,195,60,-2368,-1240,14,1,1,10,5,9,1,0,0,233,47,2368,1240
4527420354,1,18,1,1,8,5,8,0,1,1,223,64,3438,2418,50,4,0,5,8,4,1,0,0,197,60,-3438,-2418
4527087775,1,16,3,1,10,5,13,0,1,0,259,44,2461,956,17,4,0,5,10,5,1,0,0,237,52,-2461,-956
4508799837,1,16,1,0,6,4,6,0,1,1,240,50,3163,1231,16,2,1,4,6,6,1,0,0,230,46,-3163,-1231
4525956484,0,12,2,1,5,5,8,0,0,0,210,56,-95,-1474,18,1,0,5,5,9,1,0,0,195,52,95,1474
4519739017,0,15,4,0,1,9,0,0,0,0,222,44,-5654,-2236,26,5,1,9,1,11,1,1,1,253,48,5654,2236
4526558273,0,14,1,1,8,9,6,1,0,0,198,52,-696,-1472,15,1,0,9,8,6,0,0,0,201,54,696,1472
4492188937,1,37,1,1,5,3,6,1,0,0,213,71,1308,1371,12,2,0,3,5,5,0,0,0,210,64,-1308,-1371
4525546355,0,18,2,0,4,8,5,0,0,0,226,64,-2376,-1482,15,5,1,8,4,13,1,0,0,248,48,2376,1482
4526832160,1,15,2,1,6,7,8,0,0,0,203,44,-3179,-2074,15,1,0,7,6,9,0,1,2,253,41,3179,2074
4526226027,0,55,7,0,3,4,7,0,1,0,221,47,-444,240,20,5,1,4,3,8,1,0,0,197,42,444,-240
4525767247,1,13,6,1,8,6,7,1,0,1,254,52,2989,1250,63,2,0,6,8,10,0,0,0,188,40,-2989,-1250
4520412909,0,11,1,0,6,6,7,0,0,0,216,56,-1134,940,14,4,1,6,6,9,1,0,0,239,48,1134,-940
4525762276,1,17,4,0,8,10,11,1,0,0,216,52,-862,931,128,2,1,10,8,16,0,0,0,219,46,862,-931
4500969202,1,56,4,0,0,6,0,1,0,0,264,45,-2696,-2455,19,22,1,6,0,9,0,0,0,250,48,2696,2455
4517773743,0,16,0,1,4,9,1,0,0,0,195,68,-4843,-2306,38,3,0,9,4,17,1,1,1,227,63,4843,2306
4519597739,1,13,1,1,13,8,15,0,1,0,226,34,2348,2115,17,2,0,8,13,4,1,0,0,192,45,-2348,-2115
4526560137,0,17,8,0,2,6,2,0,0,0,230,44,-2939,-2323,19,5,1,6,2,7,0,0,0,246,72,2939,2323
4492511838,1,15,3,1,10,3,8,0,1,0,222,34,3168,2910,13,4,0,3,10,5,0,0,0,198,52,-3168,-2910
4521300478,0,42,4,1,9,6,7,0,0,0,216,60,2200,1607,13,2,0,6,9,8,1,0,0,218,56,-2200,-1607
4526481704,0,16,0,0,6,7,8,0,0,0,186,31,-1219,-737,14,3,1,7,6,10,1,1,0,242,52,1219,737
4527328845,0,19,3,1,2,7,3,0,0,0,222,49,-2240,-4314,17,2,0,7,2,2,1,0,0,249,77,2240,4314
4498809510,1,46,1,0,1,8,0,0,1,0,218,64,-2855,-1603,16,14,1,8,1,8,1,0,0,228,56,2855,1603
4523682981,1,17,1,1,11,2,12,1,0,0,246,68,5887,4222,16,1,0,2,11,2,0,0,0,209,44,-5887,-4222
4527579733,1,15,2,1,5,4,5,1,1,1,185,56,2115,-207,13,2,0,4,5,4,0,0,0,215,38,-2115,207
4526824134,1,13,1,0,5,8,2,1,0,0,218,48,-1668,-866,14,2,1,8,5,10,0,0,0,191,52,1668,866
4522384678,0,14,0,1,8,12,3,0,0,0,198,44,-1829,-1132,14,2,0,12,8,16,1,0,0,202,40,1829,1132
4526051141,0,13,5,0,6,9,3,0,0,0,207,31,-1989,-1299,16,0,1,9,6,9,0,0,0,213,36,1989,1299
4500962702,1,18,2,0,6,2,8,1,1,0,231,59,1519,1104,17,0,1,2,6,2,0,0,0,234,52,-1519,-1104
4526104672,1,21,4,1,8,4,8,1,1,0,246,65,2627,1759,17,6,0,4,8,4,0,0,0,241,52,-2627,-1759
4526623923,1,17,2,1,8,4,8,1,0,0,204,40,2198,10,17,2,0,4,8,3,0,1,0,206,43,-2198,-10
4513041823,0,15,2,1,10,14,7,1,0,0,182,61,-2437,-1355,20,2,0,14,10,16,0,0,0,175,54,2437,1355
4525358270,0,15,2,0,10,15,11,0,0,0,212,52,-3075,-2008,12,4,1,15,10,16,1,1,0,214,52,3075,2008
4527431280,1,13,4,0,12,7,17,1,0,0,215,56,1824,1556,15,1,1,7,12,6,0,0,0,222,43,-1824,-1556
4518143538,1,34,6,1,6,3,8,0,0,0,200,51,2171,960,17,5,0,3,6,5,0,0,0,193,47,-2171,-960
4527478355,1,21,1,0,11,8,17,0,1,1,211,51,2700,1463,15,2,1,8,11,9,0,0,0,231,40,-2700,-1463
4518274507,0,15,5,0,6,8,8,1,0,0,206,47,-588,-1142,55,2,1,8,6,10,0,0,0,220,44,588,1142
4516106075,0,14,4,0,3,16,5,0,1,0,158,59,-6887,-5573,38,2,1,16,3,19,1,0,0,248,57,6887,5573
4526260157,1,19,3,0,5,4,5,1,0,0,208,68,1170,1415,17,4,1,4,5,5,0,0,0,205,36,-1170,-1415
4503018701,0,21,6,1,4,5,5,1,1,0,250,59,-342,-623,19,4,0,5,4,5,0,0,0,247,63,342,623
4500139038,1,22,2,1,9,11,16,0,0,0,202,47,1235,-270,44,4,0,11,9,15,1,0,0,197,48,-1235,270
4520494460,1,39,3,0,4,7,7,1,0,0,196,60,-1080,-1362,13,1,1,7,4,6,0,0,0,220,47,1080,1362
4510124287,1,17,3,0,6,6,5,0,0,0,222,64,1371,2221,21,2,1,6,6,7,1,0,0,195,48,-1371,-2221
4522140557,1,13,1,1,2,4,1,1,0,0,233,48,-944,-1054,18,0,0,4,2,5,0,0,0,222,68,944,1054
4520804983,0,15,0,0,3,12,2,0,0,0,196,54,-3640,-3482,14,2,1,12,3,16,1,0,0,210,58,3640,3482
4517922938,0,15,1,0,7,12,8,0,1,0,179,46,-3825,-1386,18,1,1,12,7,16,1,0,0,217,60,3825,1386
4517035921,1,17,2,0,6,4,8,1,0,0,243,48,598,-456,16,3,1,4,6,1,0,1,0,224,56,-598,456
4507113802,1,16,2,1,14,8,20,0,1,1,219,46,4266,2076,15,2,0,8,14,10,1,0,0,191,49,-4266,-2076
4509988764,0,16,3,1,7,8,8,1,0,0,213,46,-28,-28,15,0,0,8,7,10,0,0,0,227,48,28,28
4517488676,1,52,2,1,11,6,16,1,0,0,213,51,2647,2948,14,0,0,6,11,7,0,0,0,187,40,-2647,-2948
4526315432,0,13,1,0,7,11,10,1,0,0,228,43,-1565,-173,35,2,1,11,7,18,0,0,0,173,58,1565,173
4506780804,1,21,2,1,16,5,18,1,1,0,183,40,3667,1610,14,0,0,5,16,6,0,0,0,200,56,-3667,-1610
4526865205,1,19,3,1,4,5,2,0,0,0,223,57,-450,-849,33,3,0,5,4,6,0,0,0,189,56,450,849
4526535381,0,12,2,0,4,7,3,0,1,0,210,56,-1108,-570,19,4,1,7,4,13,1,0,0,215,56,1108,570
4527260532,1,18,5,0,10,6,17,0,0,0,187,46,1093,770,18,1,1,6,10,4,0,0,0,222,44,-1093,-770
4527598275,0,54,3,0,7,8,10,0,0,0,202,50,-982,1441,11,4,1,8,7,10,1,0,0,185,64,982,-1441
4525615697,0,60,2,1,6,5,9,0,0,0,202,75,109,1368,13,2,0,5,6,7,1,0,0,217,59,-109,-1368
4526041586,1,18,2,0,9,5,11,0,0,0,221,52,1166,1899,14,2,1,5,9,4,0,0,0,225,46,-1166,-1899
4500841248,0,39,0,0,7,6,7,1,0,0,214,37,-370,-1681,14,1,1,6,7,7,0,1,0,234,51,370,1681
4525546902,1,12,4,1,6,4,3,1,0,0,232,36,656,553,37,2,0,4,6,5,0,0,0,205,52,-656,-553
4511640654,1,58,7,0,5,2,8,0,0,0,222,68,1421,1097,28,3,1,2,5,4,1,0,0,215,61,-1421,-1097
4526856265,0,14,7,1,8,5,7,0,0,0,245,47,1176,1300,18,4,0,5,8,6,1,0,0,225,52,-1176,-1300
4527528290,0,10,0,0,2,7,3,0,0,0,167,44,-6869,-6365,13,1,1,7,2,6,1,1,2,243,48,6869,6365
4527487393,0,39,2,1,5,9,6,0,0,0,228,46,-1117,-764,20,2,0,9,5,13,1,0,0,213,42,1117,764
4515393981,1,18,4,1,5,6,6,1,1,1,243,48,1895,-224,14,3,0,6,5,6,0,0,0,207,47,-1895,224
4525540898,1,15,1,1,6,3,7,0,1,0,207,52,936,-497,38,4,0,3,6,3,1,0,0,231,60,-936,497
4526163863,0,31,3,0,2,7,2,0,0,0,256,53,-1257,-91,16,1,1,7,2,10,1,0,0,234,48,1257,91
4525239262,0,13,1,1,7,7,8,0,0,0,231,51,267,162,17,1,0,7,7,9,1,1,0,220,56,-267,-162
4511072676,0,19,6,0,5,4,6,1,0,0,260,44,131,-613,31,3,1,4,5,5,0,0,0,233,64,-131,613
4526769239,0,78,2,0,6,6,7,1,0,1,228,48,2139,547,13,2,1,6,6,5,0,1,0,201,59,-2139,-547
4524060982,1,41,5,0,7,6,11,1,0,0,205,44,525,44,20,4,1,6,7,6,0,0,0,225,48,-525,-44
4527694492,0,15,2,1,10,3,14,1,0,1,205,48,4335,1377,15,1,0,3,10,4,0,1,0,192,50,-4335,-1377
4506149588,1,18,3,1,13,3,13,0,1,0,227,55,4184,3694,40,3,0,3,13,2,0,0,0,180,57,-4184,-3694
4517740459,1,14,2,1,12,5,13,0,1,0,236,44,3362,2634,17,3,0,5,12,6,0,0,0,204,44,-3362,-2634
4519211105,0,123,2,0,1,7,1,0,0,0,238,47,-2534,-3031,23,3,1,7,1,7,0,0,0,233,60,2534,3031
4506382089,1,13,6,1,15,4,12,0,1,0,194,44,4805,3808,16,1,0,4,15,4,1,0,0,194,45,-4805,-3808
4527589405,1,31,1,1,11,9,11,1,0,0,234,54,1259,1454,17,1,0,9,11,10,0,0,0,192,47,-1259,-1454
4514848234,0,15,3,1,7,5,11,0,0,0,244,48,1299,879,36,3,0,5,7,5,0,0,0,241,43,-1299,-879
4526016335,0,13,0,0,3,5,2,0,1,0,228,44,-1592,-2117,16,2,1,5,3,3,1,0,0,247,47,1592,2117
4517721130,1,15,3,1,6,3,6,1,0,0,229,64,1360,2274,83,0,0,3,6,3,0,0,0,220,52,-1360,-2274
4502088283,1,44,4,0,5,5,5,0,0,0,208,56,-866,388,16,15,1,5,5,3,1,0,0,253,51,866,-388
4499650964,1,14,2,0,8,5,9,0,0,0,240,72,3634,3559,17,0,1,5,8,7,0,0,0,175,50,-3634,-3559
4515468468,1,17,2,1,4,3,5,0,0,0,261,51,1401,85,37,2,0,3,4,4,0,0,0,203,70,-1401,-85
4527547442,0,13,5,0,2,11,2,0,0,0,190,55,-4192,-3984,41,2,1,11,2,9,1,0,0,220,56,4192,3984
4509051206,1,15,1,1,12,5,13,0,0,0,210,34,4641,2291,17,1,0,5,12,5,1,0,0,172,52,-4641,-2291
4526131231,0,15,3,1,9,6,9,1,0,0,185,44,2253,772,14,1,0,6,9,3,0,0,0,163,44,-2253,-772
4525777305,1,24,3,1,7,2,9,1,1,0,240,47,3203,1830,13,0,0,2,7,2,0,0,0,186,52,-3203,-1830
4499534916,1,18,4,1,8,1,5,1,1,1,271,59,4656,3776,12,2,0,1,8,0,0,0,0,249,58,-4656,-3776
4518121275,1,20,1,1,7,6,8,1,0,0,205,56,161,130,11,2,0,6,7,11,0,0,0,209,60,-161,-130
4525827145,1,37,4,0,6,6,10,0,0,0,228,53,-65,-433,13,6,1,6,6,6,1,0,0,246,55,65,433
4525582904,0,18,2,0,5,7,5,0,0,0,187,59,-2539,-1637,33,0,1,7,5,5,0,0,1,223,40,2539,1637
4502370552,1,14,0,1,6,10,8,0,0,0,172,48,-2623,-3436,10,1,0,10,6,15,1,0,0,211,49,2623,3436
4510692119,1,13,3,1,11,4,17,1,0,0,214,60,2724,2170,49,0,0,4,11,7,0,0,0,218,61,-2724,-2170
4519757123,1,13,1,1,7,2,12,1,0,0,204,60,2177,186,14,2,0,2,7,0,0,0,0,237,68,-2177,-186
4500853153,0,18,0,0,5,11,4,0,0,0,209,43,-2840,-1360,17,2,1,11,5,11,0,0,0,198,57,2840,1360
4510897345,0,18,4,0,5,6,6,0,1,0,201,49,-2718,-1000,20,6,1,6,5,8,1,0,0,238,64,2718,1000
4518666053,0,38,2,1,6,8,6,1,0,0,157,40,-2783,-2017,18,5,0,8,6,5,0,1,2,213,40,2783,2017
4519577076,0,19,3,0,8,12,12,0,0,0,207,60,-939,-2597,74,2,1,12,8,15,1,0,0,214,52,939,2597
4526187847,0,15,6,0,4,10,3,0,0,0,201,28,-3770,-2959,13,2,1,10,4,12,0,0,0,213,59,3770,2959
4525555487,0,14,0,1,4,11,3,0,0,0,202,63,-3442,-2915,13,0,0,11,4,16,0,0,0,221,56,3442,2915
4526923386,1,20,8,1,10,6,10,0,1,0,203,44,3236,3464,41,5,0,6,10,3,0,0,0,163,36,-3236,-3464
4518354034,1,15,4,1,7,8,9,0,0,0,193,60,382,-64,11,3,0,8,7,12,0,0,0,208,44,-382,64
4525767323,1,21,0,1,6,5,6,0,0,0,238,60,2135,1898,18,0,0,5,6,6,0,0,0,194,56,-2135,-1898
4509468172,0,34,4,0,6,7,0,0,1,0,223,64,-524,468,17,3,1,7,6,11,1,0,0,209,41,524,-468
4510799215,1,14,3,1,4,10,7,1,0,0,192,53,-3033,-3775,18,2,0,10,4,13,0,0,0,207,64,3033,3775
4526667175,0,17,5,0,3,7,3,1,0,0,186,60,-3441,-1732,21,4,1,7,3,9,0,1,0,227,48,3441,1732
4513135937,1,16,2,1,9,3,10,1,0,0,254,54,3360,1693,16,2,0,3,9,2,0,0,0,235,48,-3360,-1693
4527528512,1,17,2,1,16,3,15,1,0,1,254,51,8553,4873,12,1,0,3,16,2,0,0,0,166,48,-8553,-4873
4513397052,1,13,0,1,7,9,9,0,0,0,204,55,-571,-401,17,1,0,9,7,12,1,0,0,222,40,571,401
4518113467,0,8,1,0,6,8,5,0,0,0,221,40,-2027,-114,15,1,1,8,6,9,1,1,0,235,36,2027,114
4525823181,1,60,5,1,3,4,7,0,0,0,244,41,-29,-781,26,3,0,4,3,4,1,0,0,207,55,29,781
4501235801,0,14,0,0,5,5,6,1,0,0,180,51,-709,-658,23,0,1,5,5,3,0,1,0,231,43,709,658
4515825606,1,10,4,1,7,5,4,0,0,0,224,71,707,-788,16,1,0,5,7,3,1,0,0,225,60,-707,788
4526982264,0,40,2,1,6,3,4,0,0,0,243,65,2435,1239,18,1,0,3,6,3,0,0,0,237,50,-2435,-1239
4509889673,0,13,4,1,9,4,12,0,0,0,254,51,2627,1326,38,3,0,4,9,2,0,0,0,216,56,-2627,-1326
4526590515,1,12,1,1,12,5,11,1,0,0,176,53,1968,1173,17,2,0,5,12,3,0,0,0,197,57,-1968,-1173
4523506086,0,17,2,0,1,3,1,0,0,0,234,63,-665,-337,47,5,1,3,1,3,1,0,0,227,65,665,337
4527366202,1,39,1,0,1,10,1,0,1,0,218,56,-2930,-1894,74,13,1,10,1,17,0,0,0,207,44,2930,1894
4511977578,0,17,1,0,2,10,0,0,1,0,217,56,-5821,-3230,43,5,1,10,2,11,1,0,1,251,68,5821,3230
4509846773,1,16,4,1,2,7,4,1,1,0,211,64,-2497,-2400,17,2,0,7,2,12,0,0,0,260,56,2497,2400
4525911373,1,26,1,1,15,3,24,1,1,2,239,70,8863,5411,12,1,0,3,15,2,0,0,0,197,44,-8863,-5411
4526279271,0,13,2,0,3,7,1,0,0,0,219,48,-1823,-810,30,2,1,7,3,9,1,0,0,225,57,1823,810
4527257633,1,64,3,0,4,3,3,0,1,0,225,52,1147,254,17,3,1,3,4,3,1,0,0,186,68,-1147,-254
4518135056,0,16,5,0,4,11,2,1,1,0,182,52,-4177,-1640,17,4,1,11,4,21,0,0,0,209,45,4177,1640
4505728122,1,18,0,0,6,9,7,1,0,0,197,26,-2600,-2112,18,1,1,9,6,7,0,1,1,185,52,2600,2112
4510662629,1,18,2,1,10,4,7,1,0,0,235,43,2696,2452,11,1,0,4,10,4,0,0,0,196,51,-2696,-2452
4518772710,1,14,4,1,8,5,2,1,1,0,268,55,3413,2303,15,2,0,5,8,7,0,0,0,151,44,-3413,-2303
4516068485,0,37,4,0,0,10,0,0,0,0,196,36,-5369,-5193,20,3,1,10,0,10,1,1,0,242,47,5369,5193
4527567652,0,18,2,1,7,6,11,1,0,0,216,43,-153,-1105,17,2,0,6,7,7,0,0,0,241,52,153,1105
4517996305,0,18,3,0,1,9,1,0,0,0,229,32,-5031,-5211,16,3,1,9,1,6,0,0,0,241,71,5031,5211
4527332360,1,56,4,0,2,5,3,0,0,0,210,52,-1461,-799,13,10,1,5,2,6,1,0,0,240,55,1461,799
4518577931,0,14,3,0,3,5,5,0,0,0,237,46,-522,-1373,18,2,1,5,3,2,1,0,0,222,60,522,1373
4527513157,0,14,5,1,6,3,6,1,0,0,208,43,257,-1125,14,2,0,3,6,0,0,0,0,233,80,-257,1125
4506309128,0,21,1,1,6,2,6,0,0,0,207,60,1496,1458,13,2,0,2,6,5,1,0,0,201,51,-1496,-1458
4521179969,0,16,1,0,9,12,13,0,0,0,218,49,-1354,-798,15,6,1,12,9,23,0,0,0,214,42,1354,798
4513121653,0,18,2,1,5,6,8,0,0,0,216,44,-683,-676,14,2,0,6,5,5,0,0,0,248,52,683,676
4527127873,0,20,1,0,1,8,1,0,0,0,201,44,-6892,-5371,18,1,1,8,1,12,1,1,1,233,76,6892,5371
4520396985,0,24,4,0,4,9,7,0,0,0,220,44,-2163,-739,40,5,1,9,4,18,1,0,0,213,56,2163,739
4515934415,0,33,4,0,4,7,5,1,0,0,204,19,-4462,-3453,18,1,1,7,4,7,0,0,0,269,57,4462,3453
4526466806,1,15,11,1,6,11,8,0,0,0,204,43,-2059,-2345,43,3,0,11,6,14,0,0,0,220,56,2059,2345
4516367790,1,46,3,0,5,7,2,0,0,0,180,47,-1682,-563,20,1,1,7,5,9,1,0,0,191,36,1682,563
4524024822,1,13,8,1,12,2,10,1,1,1,268,65,8027,7621,17,2,0,2,12,3,0,0,0,165,36,-8027,-7621
4502643526,1,34,5,1,2,1,4,0,0,0,238,57,995,1649,12,7,0,1,2,1,0,0,0,232,49,-995,-1649
4413462978,1,18,2,1,5,2,6,1,0,0,240,52,1012,191,34,2,0,2,5,1,0,0,0,229,51,-1012,-191
4520744316,0,40,4,0,9,10,12,0,0,0,205,48,-1287,-6,30,3,1,10,9,9,0,0,0,217,47,1287,6
4497467967,0,14,3,1,8,6,7,0,0,0,191,34,359,-772,38,2,0,6,8,6,0,0,0,195,51,-359,772
4517032052,1,116,2,0,10,8,13,0,0,0,180,36,803,490,13,3,1,8,10,13,0,0,0,177,40,-803,-490
4516672650,0,14,0,0,2,9,2,1,0,0,223,63,-3426,-2539,16,1,1,9,2,10,0,0,0,236,44,3426,2539
4517819782,1,18,1,1,4,4,4,0,0,0,244,64,1315,1402,14,2,0,4,4,4,0,1,0,206,50,-1315,-1402
4511924460,1,17,3,1,9,8,10,0,0,0,212,45,1171,-841,15,3,0,8,9,11,0,0,0,190,49,-1171,841
